index,sine
110,1.069221088697737
111,1.0144585094698524
112,1.0032100057946303
113,1.036277546009855
114,1.1128782443516294
115,1.228171999913806
116,1.377506237000501
117,1.5543618374988284
118,1.7507486156457353
119,1.957938083417208
120,2.167392182495043
121,2.3692167262870005
122,2.5545139316576178
123,2.71560859122184
124,2.8458141768324965
125,2.9381298503718787
126,2.9883981781759017
127,2.9950663148415684
128,2.9572745123178454
129,2.8773943726665783
130,2.758247374718319
131,2.605893457314628
132,2.4268648196916924
133,2.2286763659552284
134,2.0210289862809736
135,1.8118327485931818
136,1.6120458074696997
137,1.427967417297015
138,1.2695278477497294
139,1.1433651460374925
140,1.0551528099089378
141,1.0083995191094326
142,1.0065537603092547
143,1.0481584349210846
144,1.132693407225038
145,1.2556551873839488
146,1.4113097204126845
147,1.5924555038388042
148,1.7921084209219642
149,2.000112643467757
