index,sine
110,1.0829532272550857
111,1.0199367022101982
112,1.0003376101231358
113,1.025024081133338
114,1.092898979985491
115,1.2009598554799572
116,1.3444204696224586
117,1.5169265533855225
118,1.7108372214381844
119,1.917563393448596
120,2.1276187812757343
121,2.3325198608445654
122,2.522643958645827
123,2.6895814499370867
124,2.825945396484692
125,2.9257001163170537
126,2.9844296294699397
127,2.9995341301802574
128,2.9703457757134406
129,2.89815867574684
130,2.786171903660236
131,2.639347975442848
132,2.464193037805456
133,2.2684685361841677
134,2.060847190427954
135,1.8505285810680085
136,1.6468314434816034
137,1.4587807562280795
138,1.2947079477265366
139,1.1618819184406222
140,1.066187197715967
141,1.0118634080484141
142,1.001317475341652
143,1.035016692101278
144,1.1114585815999196
145,1.2272673618816063
146,1.3773135638790148
147,1.5549510891189966
148,1.7523115545392505
149,1.9606528016617326
