index,sine
110,1.0672993062439584
111,1.0124949485857009
112,1.0014005144067204
113,1.034556223277666
114,1.1104463815017462
115,1.2257349691118804
116,1.3753135397772422
117,1.552583369442412
118,1.7496588726373314
119,1.9578331038329864
120,2.167877475465156
121,2.370489928779477
122,2.556671600855348
123,2.7182032795548494
124,2.8479257186312514
125,2.940083309815646
126,2.9906154683005775
127,2.9972712588235764
128,2.959748882110738
129,2.879750717054943
130,2.7607456742298258
131,2.6080712476359706
132,2.4284540371615515
133,2.229864455134642
134,2.0210893231077236
135,1.8113703627044027
136,1.610020488317145
137,1.4259284290586134
138,1.2672847790239008
139,1.1410753139046141
140,1.0529308097339238
141,1.0067294573734817
142,1.00450839878047
143,1.046381478314406
144,1.1304740052401545
145,1.2530993325011228
146,1.4087961801194355
147,1.590688504983413
148,1.7907099346011026
149,2.0000029420164833
