index,sine
110,1.1294518859969802
111,0.86413274299746
112,1.0457814313082572
113,1.2673931947913017
114,1.1185589166336327
115,1.004109285233162
116,1.0154175055727461
117,1.534047415807405
118,1.4808880901792134
119,1.7831007247559363
120,1.9831484701403719
121,2.1890680183330007
122,2.454603342391968
123,2.5784882841293437
124,2.737276007362056
125,2.874236050432343
126,3.1400411173647638
127,3.143176782315595
128,3.1335386603131585
129,2.932979005839748
130,2.55391399580368
131,2.639959315735087
132,2.394963415153994
133,2.303188083764276
134,2.1753845391244417
135,1.9342684998427508
136,1.6167559833527938
137,1.58731927031357
138,1.396863807834526
139,1.3678765198568035
140,1.0878403306367268
141,0.8709214957263656
142,1.0249360128716123
143,1.109621454700994
144,1.0376350416586284
145,0.95204961158131
146,1.131875015116894
147,1.5927532781379723
148,1.5897107370290449
149,1.8429920884484594
