Month,Passengers
1958-03-01,386.04512372712344
1958-04-01,378.59584634932327
1958-05-01,379.2412702238322
1958-06-01,424.88885283024877
1958-07-01,469.0040974325736
1958-08-01,455.33460339811126
1958-09-01,400.56375542999916
1958-10-01,351.13931547822716
1958-11-01,314.5731655003833
1958-12-01,349.97980628087544
1959-01-01,354.2856914579742
1959-02-01,337.37292330432285
1959-03-01,391.471180367059
1959-04-01,392.0110494547968
1959-05-01,400.6682686732067
1959-06-01,468.99497897772926
1959-07-01,521.1856184417371
1959-08-01,512.7099129780426
1959-09-01,450.4506192408899
1959-10-01,406.38731232157164
1959-11-01,362.7710914752955
1959-12-01,405.0451657284487
1960-01-01,415.68215466851564
1960-02-01,397.1277647254041
1960-03-01,459.24137717951
1960-04-01,454.56067051270503
1960-05-01,474.3857861813429
1960-06-01,533.2725448923263
1960-07-01,599.0393314973672
1960-08-01,609.1272471228717
1960-09-01,517.4383137131108
1960-10-01,460.3610324752435
1960-11-01,414.21780081147995
1960-12-01,449.4736195399052
