Month,Passengers
1958-03-01,371.7046657733084
1958-04-01,359.6933872349211
1958-05-01,375.3841077698739
1958-06-01,453.16031189542383
1958-07-01,503.2920141502284
1958-08-01,502.0496214814301
1958-09-01,437.8974347283166
1958-10-01,348.61608470102504
1958-11-01,321.2028786640774
1958-12-01,350.24775783789244
1959-01-01,349.0822889062554
1959-02-01,318.34812491667566
1959-03-01,367.07753016637946
1959-04-01,339.4620122014092
1959-05-01,389.3397352146349
1959-06-01,466.0609860354288
1959-07-01,527.9464673166341
1959-08-01,545.3674303775788
1959-09-01,449.58984768390405
1959-10-01,391.1424655159884
1959-11-01,324.870650876437
1959-12-01,393.39893490596154
1960-01-01,391.2632192121681
1960-02-01,408.6499376093559
1960-03-01,437.56729927710353
1960-04-01,419.22289228161617
1960-05-01,484.6746394564947
1960-06-01,505.9748926760887
1960-07-01,603.0136982503566
1960-08-01,590.6585634384352
1960-09-01,506.39205072734745
1960-10-01,428.4089253660049
1960-11-01,396.67679932271625
1960-12-01,441.8205867253099
