index,random_walk
110,1.4602997743282446
111,1.3836173570617083
112,1.3150142489544892
113,1.2539441551461254
114,1.218985086343019
115,1.1783706469084967
116,1.136845356477022
117,1.078383935951663
118,1.0085106466736762
119,0.9730935702220467
120,0.9307361245393319
121,0.8924836006700743
122,0.8756661496119384
123,0.8510206551558495
124,0.8187282099685056
125,0.7937264950796095
126,0.7573223485632061
127,0.7393656005489367
128,0.7523216758531965
129,0.7353530437957996
130,0.7393684902265671
131,0.7208998164115332
132,0.7457864149560506
133,0.7599326536239864
134,0.8089284004578365
135,0.8745775826291332
136,0.9316697090720908
137,0.9358615353484842
138,0.9504999933593155
139,0.9756542292403949
140,1.0435282472923755
141,1.0523170770812533
142,1.1137294377652645
143,1.1588170833939861
144,1.202580135540651
145,1.237618592860305
146,1.2582768653542278
147,1.2549229908332185
148,1.2571065227173643
149,1.261011091103874
