index,sine
110,1.2821187091998434
111,1.0409613329638032
112,0.9618855290100483
113,1.0054501155892674
114,0.6994933837061476
115,0.8557976377226229
116,0.840072973114369
117,1.448732675876281
118,1.7061360348380197
119,1.8426587757945327
120,1.9964309989538616
121,1.8255365263515384
122,2.157080065878492
123,2.5613450158201636
124,2.941223353040398
125,2.6814094104245365
126,2.861299932913482
127,2.745778122955853
128,2.842560215771753
129,3.022527073400474
130,2.2766827540552153
131,2.6013304980119782
132,2.5731409445938977
133,2.2353170440346206
134,2.0586936919373624
135,1.9357562567962205
136,1.73701143172686
137,1.4070858971093263
138,1.4230148623492018
139,1.0252319440428426
140,1.1955360118147427
141,1.0948652710093203
142,1.1202408192503126
143,0.9383649808754055
144,0.6590170091722308
145,0.9445575897584932
146,1.1598390694937657
147,1.546135662245947
148,1.7065992892494495
149,1.4448424032128773
