index,random_walk
110,1.4783989310911558
111,1.4009568604078255
112,1.3317385687685543
113,1.2946351346410407
114,1.2552944636558228
115,1.209208301808109
116,1.161441934427751
117,1.0428329645952348
118,1.0124361864739226
119,1.0314604642489567
120,0.9265091107984964
121,1.0051367063686825
122,0.8959950133908332
123,0.8627957948323237
124,0.8508629411178134
125,0.7853129124511933
126,0.8185938078783214
127,0.7656902361024811
128,0.7667037152110321
129,0.6930292347721969
130,0.7522137380384197
131,0.7128337190029213
132,0.7154400624202161
133,0.7759587974208177
134,0.8066680110264022
135,0.8197554807785535
136,0.9137776492912513
137,0.8728191544479749
138,0.9356839327479547
139,0.9684249194348925
140,1.0730734121709646
141,1.0725579214679308
142,1.061446003719662
143,1.1072407111298412
144,1.2307992582453844
145,1.2594751955604675
146,1.196368930560255
147,1.1806591539325422
148,1.2674590757303028
149,1.2450875556019374
