index,sine
110,1.0457285861704289
111,1.0600596867028858
112,1.0754418257388327
113,1.1597845030858873
114,1.0842275419160976
115,1.1623876802602062
116,1.3878877193786558
117,1.5706608638166875
118,1.7532768320850176
119,1.9670093704735336
120,2.133668434736648
121,2.375831998154708
122,2.5492540226894924
123,2.7983487971006444
124,2.940816709152973
125,2.947117291933139
126,3.0163411435253495
127,2.9765416389739108
128,2.94953441120356
129,2.8172189535418566
130,2.6634613040814314
131,2.63579088172703
132,2.4896584647811517
133,2.2311040955729142
134,1.9283489718514613
135,1.6886216265418426
136,1.5736716684514331
137,1.4622448115083588
138,1.2451208318987488
139,1.1527816651445761
140,1.0250176314203296
141,0.938382559541318
142,0.998400815767519
143,0.933702430226
144,1.0649208498692257
145,1.2825811453037559
146,1.532935188062837
147,1.7190694655997174
148,1.8882967575812577
149,1.9453659801070804
