Month,Passengers
1958-03-01,374.87015543298975
1958-04-01,356.3304575106021
1958-05-01,355.9414862440499
1958-06-01,426.68392004291337
1958-07-01,476.1763286438641
1958-08-01,490.3379107897934
1958-09-01,440.8213485301254
1958-10-01,352.6462063470134
1958-11-01,317.9474887264455
1958-12-01,345.7846776333882
1959-01-01,345.7393496037564
1959-02-01,336.30946040921276
1959-03-01,385.97133070682355
1959-04-01,388.4936641547246
1959-05-01,406.76006784489596
1959-06-01,486.1824180484557
1959-07-01,526.0825117687059
1959-08-01,548.4997961266721
1959-09-01,457.08607082738337
1959-10-01,410.79951877634016
1959-11-01,355.0273873990712
1959-12-01,381.53757054595695
1960-01-01,419.9671721828188
1960-02-01,401.7647617196534
1960-03-01,456.9430511223314
1960-04-01,408.35007947200387
1960-05-01,465.58424770882584
1960-06-01,524.1171887549144
1960-07-01,599.9477975070836
1960-08-01,629.5992952951275
1960-09-01,514.6901653668716
1960-10-01,451.13022218868116
1960-11-01,412.6768171309749
1960-12-01,440.3635076573225
