index,random_walk
110,1.506666025286312
111,1.4459827166831496
112,1.3779719618511215
113,1.313143510507872
114,1.2614466544016696
115,1.219727571261916
116,1.174049977804262
117,1.1297577409268782
118,1.0686392735293448
119,1.016655547280806
120,0.9711184918895571
121,0.9274058136194709
122,0.8950420762337511
123,0.8707852994175022
124,0.8443762677226723
125,0.8175835451102738
126,0.7894371129326401
127,0.7625857743521778
128,0.748274224107946
129,0.742647678478919
130,0.7342812773918528
131,0.7261197016932429
132,0.729786128499157
133,0.742822842330296
134,0.7662032448837357
135,0.8117315181212853
136,0.8605182357559743
137,0.895568567434564
138,0.9189253142121939
139,0.9462160708186436
140,0.9858823200014128
141,1.0223455705590838
142,1.0604878464996175
143,1.1097863730424442
144,1.1545450512159998
145,1.203040450105935
146,1.2323520671004153
147,1.2456885631880965
148,1.248044366862109
149,1.2578494377879754
