index,sine
110,1.0673039532587016
111,1.0124770936042096
112,1.0013888833745503
113,1.0345304608351733
114,1.1104338014161068
115,1.2257370402776389
116,1.3753333971459432
117,1.5525970757407566
118,1.7496767334492
119,1.957843460600376
120,2.1678773788954726
121,2.37047583749474
122,2.556665458608956
123,2.7181996599301117
124,2.8479239222275137
125,2.9400926063792405
126,2.990623432437773
127,2.9972783297999452
128,2.959762538303784
129,2.879737695320891
130,2.760748190473163
131,2.608064219399902
132,2.428448330259194
133,2.229855937010829
134,2.021082951158059
135,1.8113761847566514
136,1.6100237769611287
137,1.4259438839856986
138,1.267289668355576
139,1.141088112150407
140,1.0529287808857912
141,1.006716355189976
142,1.0044977372107275
143,1.0463711884476132
144,1.1304819596365654
145,1.2531046943911197
146,1.4088084093837452
147,1.590696768173462
148,1.7907136162425503
149,1.9999999886676183
