Month,Homicides
2017-01-01,460.3354590012014
2017-02-01,475.216993236154
2017-03-01,499.0274480120782
2017-04-01,494.06693660042737
2017-05-01,432.5565950959565
2017-06-01,421.64346999032455
2017-07-01,386.9198901087684
2017-08-01,371.0462535914856
2017-09-01,393.86460608507963
2017-10-01,454.38284530722035
2017-11-01,482.1617092124652
2017-12-01,451.4065384602298
2018-01-01,441.485515636928
2018-02-01,464.30386813052206
2018-03-01,437.51710650760737
2018-04-01,503.9879594237291
2018-05-01,472.2406863891635
2018-06-01,419.6592654256642
2018-07-01,372.03835587381576
2018-08-01,406.7619357553719
2018-09-01,357.15682163886316
2018-10-01,378.983071850127
2018-11-01,379.9751741324572
2018-12-01,375.0146627208063
2019-01-01,343.2673896862407
2019-02-01,382.9514809794477
2019-03-01,320.44903719264664
2019-04-01,341.28318512158035
2019-05-01,357.15682163886316
2019-06-01,342.2752874039105
2019-07-01,329.37795773361825
2019-08-01,310.5280143693449
2019-09-01,317.47273034565615
2019-10-01,307.5517075223544
2019-11-01,318.4648326279863
2019-12-01,317.47273034565615
2020-01-01,327.39375316895786
2020-02-01,346.24369653323123
2020-03-01,320.44903719264664
2020-04-01,369.06204902682526
