Month,Passengers
1958-03-01,385.6944324187768
1958-04-01,375.7345658890281
1958-05-01,374.8501113270743
1958-06-01,433.07703795779855
1958-07-01,478.79821026746174
1958-08-01,472.7110273629692
1958-09-01,421.67361181400224
1958-10-01,361.7063486882869
1958-11-01,315.68951186309494
1958-12-01,354.9055794186334
1959-01-01,361.76663787139245
1959-02-01,339.65878084084073
1959-03-01,390.2167148693591
1959-04-01,392.2221793245735
1959-05-01,405.75008984189896
1959-06-01,478.177736317691
1959-07-01,531.4555804495044
1959-08-01,532.2444641684468
1959-09-01,455.9094773236675
1959-10-01,411.38243952557684
1959-11-01,358.1862782942841
1959-12-01,393.38442036070035
1960-01-01,417.1101080509963
1960-02-01,401.9631224144661
1960-03-01,449.0027668096845
1960-04-01,437.62407631932575
1960-05-01,464.2715711288973
1960-06-01,537.9329694080761
1960-07-01,601.5259635329152
1960-08-01,606.7304434608402
1960-09-01,512.75396148611
1960-10-01,453.81543536327825
1960-11-01,406.9083950970379
1960-12-01,441.98948972225475
