index,sine
110,1.3077457135056307
111,1.0617680807092365
112,0.981111708627222
113,1.0255470646912281
114,0.713474865941357
115,0.8729033312823773
116,0.8568643618872646
117,1.4776899621682709
118,1.7402383025900752
119,1.8794898617482305
120,2.0363356859686297
121,1.8620253725757543
122,2.2001958083908963
123,2.612541211053907
124,3.000012561084706
125,2.73500545423347
126,2.9184916306671833
127,2.800660769371364
128,2.8993773438319974
129,3.082941381193185
130,2.3221891165491355
131,2.6533259235486146
132,2.624572916995002
133,2.27999658821507
134,2.0998428864144496
135,1.9744481763290314
136,1.7717308372863085
137,1.4352107470823352
138,1.4514581006725717
139,1.0457242925717973
140,1.21943240011534
141,1.1167494513220182
142,1.142632206328942
143,0.9571210314912663
144,0.6721894491424609
145,0.9634374183157974
146,1.1830219468784091
147,1.5770398406105515
148,1.740710816536298
149,1.4737219306876996
