Month,Passengers
1958-03-01,374.87015543298975
1958-04-01,356.3304574004735
1958-05-01,355.9414862716931
1958-06-01,426.6839200978456
1958-07-01,476.17632864174885
1958-08-01,490.3379107897934
1958-09-01,440.8213485301254
1958-10-01,352.6462061621605
1958-11-01,317.94748898910194
1958-12-01,345.7846777396164
1959-01-01,345.73934967040856
1959-02-01,336.3094605952032
1959-03-01,385.9713307649098
1959-04-01,388.4936641547246
1959-05-01,406.76006784489596
1959-06-01,486.1824180484557
1959-07-01,526.0825118427041
1959-08-01,550.4903375989508
1959-09-01,457.83810608790566
1959-10-01,410.6777947596799
1959-11-01,355.05321956349144
1959-12-01,381.53757049348167
1960-01-01,419.96717194741285
1960-02-01,401.7647617196534
1960-03-01,456.9430511223314
1960-04-01,408.35007973119264
1960-05-01,465.58424943015314
1960-06-01,524.117249113931
1960-07-01,599.9477977121402
1960-08-01,629.5992952951275
1960-09-01,514.6903148713844
1960-10-01,451.1302124952706
1960-11-01,414.04623207000793
1960-12-01,440.3634976831459
