index,sine
110,1.0593554175388298
111,1.0072756387134914
112,0.9931641239996101
113,1.0276878724994636
114,1.096235348537984
115,1.2119011468386915
116,1.359199695933023
117,1.5346808173665434
118,1.7333305436737831
119,1.9481726672800492
120,2.1269376945558722
121,2.3735325589512426
122,2.562813250535336
123,2.7272241639760324
124,2.859068454392494
125,2.951362659272347
126,2.9989208157630336
127,3.001095440981701
128,2.96205855996367
129,2.888219747733633
130,2.7726148382489595
131,2.625579121081092
132,2.4421740655224875
133,2.2446171276977416
134,2.0278888525624676
135,1.8104450161578856
136,1.6079446421427155
137,1.4237043068462674
138,1.26187218908723
139,1.1352650668653332
140,1.0461976340470638
141,1.003341253158694
142,0.9962824603529381
143,1.0391907614747138
144,1.1183445687971454
145,1.2393510472741778
146,1.3926208511312672
147,1.5734743797757043
148,1.7745077803068565
149,1.9921030703734182
