Month,Passengers
1959-03-01,240.32295210426574
1959-04-01,242.8228848020771
1959-05-01,245.32286214011975
1959-06-01,245.82291593493508
1959-07-01,250.9999226786354
1959-08-01,258.1769370594541
1959-09-01,260.67691617530454
1959-10-01,261.49990903074195
1959-11-01,262.9999228990603
1959-12-01,264.67695215091106
1960-01-01,266.1769484316561
1960-02-01,266.99984611422474
1960-03-01,267.3227525052825
1960-04-01,267.49988238551776
1960-05-01,268.17686353515836
1960-06-01,269.4997557031682
1960-07-01,270.49986926875636
1960-08-01,271.4998580596105
1960-09-01,272.8227745645136
1960-10-01,273.49984111151497
1960-11-01,273.99992316613304
1960-12-01,274.4998987573734
