Month,Passengers
1958-03-01,374.69666993205266
1958-04-01,365.24419970079094
1958-05-01,376.4912609706663
1958-06-01,451.5044301974892
1958-07-01,503.1298058831107
1958-08-01,507.485683965101
1958-09-01,442.9247362711535
1958-10-01,356.97109941575343
1958-11-01,341.60035851747693
1958-12-01,348.5479580163818
1959-01-01,363.43226308052124
1959-02-01,343.20859429619173
1959-03-01,390.6614273682801
1959-04-01,388.01184712431734
1959-05-01,421.91127132199443
1959-06-01,484.711945872933
1959-07-01,528.9121440985663
1959-08-01,550.7749999754402
1959-09-01,455.2393931014587
1959-10-01,404.89021340118734
1959-11-01,362.7736046016838
1959-12-01,385.2956054009906
1960-01-01,409.24052121880254
1960-02-01,387.8697191742704
1960-03-01,424.91154040362693
1960-04-01,414.71609442631194
1960-05-01,471.90410574410413
1960-06-01,532.1559256914763
1960-07-01,616.9537342866938
1960-08-01,616.5155179919449
1960-09-01,521.2623946561498
1960-10-01,437.5725585661899
1960-11-01,406.15601887449833
1960-12-01,430.25466648690025
