index,sine
110,1.057073229744292
111,1.064182956993097
112,1.100012040111145
113,1.204478621413517
114,1.1192098305686038
115,1.1799134826272981
116,1.4046188580295067
117,1.5549531670012242
118,1.7802242490309172
119,1.9734054764379796
120,2.1707084810843797
121,2.404433073477697
122,2.5826267791566435
123,2.8357797928080357
124,2.9409146549480103
125,2.937946821146891
126,3.00997333923791
127,2.9578855486118507
128,2.9740082531949477
129,2.8029894046067585
130,2.638348317725944
131,2.6490304669668827
132,2.4969620361489575
133,2.24761253065703
134,1.9207305164520752
135,1.6692729844646426
136,1.5793482906150915
137,1.4769518505344825
138,1.2558122509247394
139,1.1786402380503125
140,1.0381819707143078
141,0.953349799417059
142,1.026251162392887
143,0.9508779212608376
144,1.0716010258546458
145,1.3014893090058788
146,1.5383933408008712
147,1.7564891766612751
148,1.9217491747033817
149,1.9503333673190326
