index,sine
110,1.2716910696358321
111,1.2285851907516607
112,1.219646823915001
113,1.2452718603566526
114,1.3043253357815086
115,1.3941916993293149
116,1.5108906595304437
117,1.6492534762972164
118,1.8031518907622617
119,1.9657695533805228
120,2.129903928411405
121,2.2882853030611905
122,2.433898771979546
123,2.5602949360218084
124,2.661875554047806
125,2.7341414958886228
126,2.7738920143403227
127,2.7793665101835705
128,2.7503225112825715
129,2.6880464119733825
130,2.5952964970808914
131,2.476180774100688
132,2.3359750245082775
133,2.180889132926385
134,2.017792043718101
135,1.85390752701575
136,1.6964942290812062
137,1.5525241779596646
138,1.4283739838057843
139,1.3295424109985297
140,1.260406831122155
141,1.224029343809559
142,1.2220211525936435
143,1.2544712027265617
144,1.319942241685412
145,1.415534476849379
146,1.5370140108717216
147,1.679000366186479
148,1.8352047929594353
149,1.9987088055319127
