Month,Passengers
1958-03-01,477.0366975993836
1958-04-01,543.0417752546442
1958-05-01,522.0401596370613
1958-06-01,544.5418906559001
1958-07-01,652.5501995463267
1958-08-01,736.5566620166583
1958-09-01,757.5582776342412
1958-10-01,606.046622107393
1958-11-01,538.5414290508764
1958-12-01,465.0357743893362
1959-01-01,505.53889022324614
1959-02-01,540.0415444521324
1959-03-01,513.0394672295257
1959-04-01,609.0468529099048
1959-05-01,594.0456988973456
1959-06-01,630.0484685274878
1959-07-01,708.0544693927958
1959-08-01,822.0632398882459
1959-09-01,838.5645093020611
1959-10-01,694.5534307814925
1959-11-01,610.5469683111608
1959-12-01,543.0417752546442
1960-01-01,607.5467375086489
1960-02-01,625.54812232372
1960-03-01,586.545121891066
1960-04-01,628.5483531262319
1960-05-01,691.5531999789806
1960-06-01,708.0544693927958
1960-07-01,802.561739671919
1960-08-01,933.0717795811843
1960-09-01,909.0699331610895
1960-10-01,762.058623838009
1960-11-01,691.5531999789806
1960-12-01,585.04500648981
