index,sine
110,1.1113994084255263
111,1.1156253764754824
112,1.0631018491577988
113,1.1217812857573426
114,1.0643185795125971
115,1.1820741549531752
116,1.3143836326220866
117,1.5419094693029498
118,1.750273263851515
119,1.9709722330623958
120,2.192836273202749
121,2.3523593300306267
122,2.4892639184161665
123,2.7809915975423243
124,2.9753403621474606
125,2.9858509780078113
126,3.0064735295199716
127,2.929229339125762
128,2.812749129368541
129,2.8198501892752206
130,2.655965986445917
131,2.626729658082886
132,2.4039428234452016
133,2.1694912558967374
134,1.9027955582528626
135,1.6794036085726478
136,1.6246266663336786
137,1.4722831729642532
138,1.384739565546415
139,1.158187977422835
140,1.0815277729149866
141,0.96415926824583
142,1.0524036466559936
143,1.0157184405760125
144,1.0580133547083568
145,1.2517657712180639
146,1.4533528788884231
147,1.7285558329353843
148,1.889511592399557
149,1.9557805374849717
