Month,Passengers
1958-06-01,456.82034738029245
1958-07-01,505.1549341669467
1958-08-01,505.7585965056614
1958-09-01,445.141090274873
1958-10-01,364.0180367786937
1958-11-01,343.78239830000877
1958-12-01,355.88734655276164
1959-01-01,361.27658632939443
1959-02-01,346.0108204761155
1959-03-01,384.2511090746939
1959-04-01,389.31358077921493
1959-05-01,416.10645047597234
1959-06-01,484.23451222847785
1959-07-01,523.7406244372343
1959-08-01,548.9627381593896
1959-09-01,450.655892673339
1959-10-01,396.68131803370176
1959-11-01,360.0635343143241
1959-12-01,382.50265962583643
1960-01-01,403.7852431432934
1960-02-01,382.7946748633889
1960-03-01,416.9942503237601
1960-04-01,423.1070974798337
1960-05-01,475.61413579657597
1960-06-01,528.2409359283199
1960-07-01,604.8697300198087
1960-08-01,618.2833023752607
1960-09-01,519.725575564164
1960-10-01,437.6252097034723
1960-11-01,406.2973545549876
1960-12-01,427.4402459348635
