index,random_walk
110,1.4551772004858465
111,1.3788419538323151
112,1.3082198411058104
113,1.2579918739241573
114,1.218323385450807
115,1.1834247174819275
116,1.1440346113910613
117,1.07678633262669
118,1.0092894440079403
119,0.9795602938353033
120,0.9360682414435586
121,0.8972951455060175
122,0.885081938512797
123,0.8556854891475149
124,0.8135790857860953
125,0.7942688198960198
126,0.7610237645127812
127,0.7420333189767839
128,0.7552799532963661
129,0.7365895349957927
130,0.7367268151951492
131,0.718202373012305
132,0.7421828601232896
133,0.7537642269447162
134,0.804325451745639
135,0.8659544971284356
136,0.9189930923404319
137,0.9180168013444864
138,0.9423681885388034
139,0.9708582722600011
140,1.0405525403584968
141,1.046771600707034
142,1.1112372004059912
143,1.1545326553309458
144,1.1982033986589622
145,1.240579191255318
146,1.2564524627968703
147,1.2467599377979628
148,1.2547516961047303
149,1.2613855347940444
