index,sine
110,2.0490769224805025
111,2.048056298546356
112,2.0481823312045377
113,2.0506783323544893
114,1.9648688304968056
115,1.968348343574221
116,1.9763813577938594
117,1.9900487171452834
118,2.0035828451719904
119,2.019425025903716
120,2.035416163664718
121,2.050143392135359
122,2.0636697762260257
123,2.079177248749909
124,2.0928461302291037
125,2.1025852184966696
126,2.1086206334962196
127,2.1095820500384104
128,2.1099952146531913
129,2.107849011567348
130,2.0996756743401312
131,2.0898561835493243
132,2.0799122828300063
133,2.063086517053705
134,2.0478517829706737
135,2.0329921309153853
136,2.0179586878557236
137,2.0036252391933362
138,1.988519857469967
139,1.9776203395005747
140,1.9675581509416793
141,1.963451082110812
142,1.96091772024674
143,1.9615752483662476
144,1.9280680908912318
145,1.937021284073768
146,1.9531939514903347
147,1.966608463711128
148,1.982426688797514
149,1.9980138391686837
