index,sine
110,1.0651276524023183
111,1.0105637920205326
112,1.0003786092557738
113,1.0337609276673647
114,1.1107918578433131
115,1.2268019188840316
116,1.377107063053914
117,1.5548498671970996
118,1.752530531553794
119,1.9626371599102328
120,2.171506868456423
121,2.37417757670832
122,2.5611289656543197
123,2.7223138865881737
124,2.8515337382862738
125,2.9430105286339616
126,2.992699393839694
127,2.9984347134716307
128,2.9600543816156586
129,2.879019116326733
130,2.759197419793548
131,2.6056372709647415
132,2.4252054907060208
133,2.22592599546579
134,2.0167213863501248
135,1.8067075905365906
136,1.6054270103302608
137,1.4215942190621487
138,1.2632909840597488
139,1.1376379163572503
140,1.050237351424439
141,1.004865734025595
142,1.0036208347537763
143,1.0463999606910117
144,1.131461345364017
145,1.2548667360203103
146,1.4114671669868024
147,1.5940972463495178
148,1.7946402651329958
149,2.004330950085115
