index,sine
110,1.2238568470531288
111,0.9936581111591334
112,0.918175659019088
113,0.9597605896432506
114,0.6677071015143368
115,0.8169085991049767
116,0.8018984925443792
117,1.3828995647581839
118,1.6286060356639878
119,1.7589249289920204
120,1.9057094559236776
121,1.7425807464546341
122,2.0590583300315277
123,2.444952727687171
124,2.8075686857245445
125,2.5595611725756755
126,2.7312771346689675
127,2.621004850920102
128,2.7133889851776796
129,2.885177813599818
130,2.1732260492924023
131,2.483121195093527
132,2.456212627487007
133,2.133740074180539
134,1.9651428161710922
135,1.84779188705897
136,1.658078397011458
137,1.3431452931872978
138,1.3583504165782976
139,0.9786434949673976
140,1.1412086287011667
141,1.045112553861483
142,1.0693349899273656
143,0.8957239283997056
144,0.6290700488282117
145,0.9016351336011481
146,1.1071338219263296
147,1.4758763780100037
148,1.629048238932131
149,1.3791860733304036
