Month,Passengers
1958-03-01,317.51538949989055
1958-04-01,361.44833647471813
1958-05-01,347.46967152818206
1958-06-01,362.44681254232785
1958-07-01,434.3370894102276
1958-08-01,490.25174919637186
1958-09-01,504.23041414290793
1958-10-01,403.38433131432635
1958-11-01,358.452908271889
1958-12-01,309.52758095901277
1959-01-01,336.4864347844752
1959-02-01,359.4513843394987
1959-03-01,341.47881512252377
1959-04-01,405.3812834495458
1959-05-01,395.39652277344857
1959-06-01,419.35994839608185
1959-07-01,471.2807039117872
1959-08-01,547.1648850501258
1959-09-01,558.1481217938327
1959-10-01,462.2944193032997
1959-11-01,406.3797595171555
1959-12-01,361.44833647471813
1960-01-01,404.38280738193606
1960-02-01,416.36452019325264
1960-03-01,390.4041424354
1960-04-01,418.36147232847213
1960-05-01,460.2974671680803
1960-06-01,471.2807039117872
1960-07-01,534.1846961711994
1960-08-01,621.052114053245
1960-09-01,605.0764969714895
1960-10-01,507.2258423457371
1960-11-01,460.2974671680803
1960-12-01,389.4056663677903
