Month,Passengers
1958-03-01,370.1369638924356
1958-04-01,353.628536104383
1958-05-01,352.04119599111317
1958-06-01,415.93928750104016
1958-07-01,483.71797994901596
1958-08-01,487.1793195152748
1958-09-01,421.34491174994423
1958-10-01,355.9203846290174
1958-11-01,314.51746773231935
1958-12-01,349.3258414632678
1959-01-01,353.80739576250085
1959-02-01,339.99635555543193
1959-03-01,397.770932518567
1959-04-01,395.3884059045602
1959-05-01,415.66746092120565
1959-06-01,500.1433530365841
1959-07-01,544.6389532314654
1959-08-01,550.2422668579256
1959-09-01,450.516418785324
1959-10-01,403.2540721261089
1959-11-01,351.36331166170413
1959-12-01,391.3299296135799
1960-01-01,420.9077874610525
1960-02-01,397.64841372381215
1960-03-01,465.3873603887793
1960-04-01,436.7693040030066
1960-05-01,469.4503513430079
1960-06-01,540.3250602029042
1960-07-01,621.8954831882144
1960-08-01,631.969901416906
1960-09-01,512.0345255414358
1960-10-01,447.83833961388774
1960-11-01,397.5297852039864
1960-12-01,437.3162391856046
