Month,Passengers
1958-03-01,371.69764631665845
1958-04-01,359.7032842476623
1958-05-01,375.38122007353434
1958-06-01,453.2010871766864
1958-07-01,503.2346976267353
1958-08-01,502.0761091702782
1958-09-01,437.88844982944823
1958-10-01,348.6130913710489
1958-11-01,321.20438946250044
1958-12-01,350.25226843361173
1959-01-01,349.07584409871833
1959-02-01,318.34473428376464
1959-03-01,367.0812218202906
1959-04-01,339.47315468803436
1959-05-01,389.3503045026189
1959-06-01,466.06083140788905
1959-07-01,527.9304844174517
1959-08-01,545.3576474523531
1959-09-01,449.577140019751
1959-10-01,391.14444024744057
1959-11-01,324.87523510448574
1959-12-01,393.39480173924926
1960-01-01,391.2659099245219
1960-02-01,408.6413857393792
1960-03-01,437.57565816377974
1960-04-01,419.229779314637
1960-05-01,484.7169307017107
1960-06-01,505.99263806053307
1960-07-01,603.057027327619
1960-08-01,590.6974043191681
1960-09-01,506.3923474468544
1960-10-01,428.4081556740705
1960-11-01,396.6813134953935
1960-12-01,441.82705313251614
