index,sine
110,1.0625957596593754
111,1.0104486172418667
112,0.9987718997387338
113,1.032637355674345
114,1.1068827677305446
115,1.2259905171801169
116,1.3745872602418916
117,1.5537125362741522
118,1.7458469771344314
119,1.9582545415938004
120,2.142987161683847
121,2.352994617950434
122,2.5308703008942524
123,2.6955768608288566
124,2.8342008214780456
125,2.939339045049366
126,2.992394836965901
127,2.9996578059401515
128,2.963256973532852
129,2.8845361677306807
130,2.7652343961820627
131,2.6138600978454534
132,2.4283111202184986
133,2.2330750039595246
134,2.024535382690899
135,1.811906276161635
136,1.6143854762698706
137,1.431901611475109
138,1.2657345971084726
139,1.1404604810897954
140,1.0478311588248501
141,1.0013313453684676
142,1.0017083952925114
143,1.0440339725595724
144,1.1264616032469554
145,1.2523252634710194
146,1.40794671629686
147,1.5899271387358114
148,1.7892469516131473
149,2.000590249384695
