index,sine
110,1.2162284015498777
111,1.1747370712380343
112,1.1400427477537467
113,1.1729690086157292
114,1.202259791410134
115,1.2759314381504738
116,1.39591024555836
117,1.5590378402984015
118,1.761994602924795
119,1.997852956546465
120,2.1962188654241106
121,2.326119467134495
122,2.470281872216855
123,2.676458019114399
124,2.8040375849700983
125,2.8702060430221055
126,2.89896147127607
127,2.8571428173545645
128,2.7938972048217314
129,2.6863846523854784
130,2.531869477993561
131,2.415958141419966
132,2.296992704955833
133,2.139189816485346
134,1.9655330446955102
135,1.7903463179872814
136,1.6523311269185859
137,1.488320930748209
138,1.3711069671117913
139,1.253749682822703
140,1.1737762787113526
141,1.1279419055285786
142,1.1322845165631499
143,1.1410344136185038
144,1.2066745461999948
145,1.317480538184721
146,1.485964987602259
147,1.6814251321154743
148,1.8678537134116007
149,2.0130982951490597
