index,random_walk
110,1.4545454542745244
111,1.3727272735400635
112,1.3090909088199785
113,1.2454545454545456
114,1.2181818173690278
115,1.1727272729982026
116,1.1272727272727272
117,1.0818181818181818
118,1.0000000008127903
119,0.9727272716435524
120,0.9272727275436572
121,0.8818181818181818
122,0.8727272719144825
123,0.8454545457254756
124,0.8181818181818181
125,0.790909090909091
126,0.7636363636363636
127,0.7363636363636364
128,0.7454545446417549
129,0.7363636366345664
130,0.7272727272727273
131,0.7181818181818183
132,0.7454545446417549
133,0.7545454548163846
134,0.7999999991872095
135,0.863636363094503
136,0.909090909361839
137,0.9181818189946088
138,0.9454545451836154
139,0.9727272727272729
140,1.0363636355508457
141,1.045454546538266
142,1.1087344645356692
143,1.1546292302598395
144,1.2000030367640993
145,1.2454541720515158
146,1.2548177064971966
147,1.2454545459964057
148,1.2545454542745242
149,1.2636363636363634
