Month,Passengers
1958-03-01,382.348825054093
1958-04-01,366.65933904847464
1958-05-01,368.8661561691322
1958-06-01,430.4649503077872
1958-07-01,501.4917210484548
1958-08-01,499.68386639199366
1958-09-01,435.46574525628574
1958-10-01,341.0219113345446
1958-11-01,311.72582264975966
1958-12-01,339.26838847716346
1959-01-01,362.4160331294873
1959-02-01,324.75633713423366
1959-03-01,388.5928875442727
1959-04-01,377.14202327305134
1959-05-01,411.59835437424795
1959-06-01,496.9791294348779
1959-07-01,555.55741129678
1959-08-01,565.5328203948129
1959-09-01,452.3033705644299
1959-10-01,419.7707515323524
1959-11-01,349.6210980001491
1959-12-01,373.16150963556447
1960-01-01,407.0758734966598
1960-02-01,382.5035104617251
1960-03-01,435.47890966398506
1960-04-01,408.28123407021724
1960-05-01,472.8588262351207
1960-06-01,543.6764756426496
1960-07-01,619.0764406416678
1960-08-01,622.4003032690794
1960-09-01,520.2211143721444
1960-10-01,410.46931890189705
1960-11-01,402.5429641818854
1960-12-01,423.1586817574629
