index,sine
110,1.0673032863523604
111,1.012001075561094
112,1.0013899562971076
113,1.0345347226252086
114,1.110433404012644
115,1.225738904548744
116,1.3748093547943556
117,1.5522144977266663
118,1.7496807556664988
119,1.9581957651430115
120,2.167877845859773
121,2.3704437131832163
122,2.5566656493624547
123,2.7182202262657276
124,2.847835946033498
125,2.9400797785181916
126,2.9906241064415444
127,2.997392402755221
128,2.9598343024403952
129,2.8797718730542097
130,2.7607731795855157
131,2.6087233597756057
132,2.428498575961644
133,2.2299874749828232
134,2.020742194381639
135,1.8113665590830588
136,1.6097114643828092
137,1.425928965856816
138,1.2668262285667928
139,1.1410870188190043
140,1.0522872127534912
141,1.0067191241985913
142,1.0044956381578376
143,1.0463702593566322
144,1.1304760010222175
145,1.253225265839674
146,1.4088103435007757
147,1.5909392836537808
148,1.7907288303329578
149,2.0000019251226733
