index,random_walk
120,-0.06859640310887061
121,-0.1077867203897016
122,-0.11795895333531392
123,-0.1462784251015421
124,-0.17525172368409903
125,-0.2100077383506762
126,-0.24035954355269906
127,-0.2657268338274301
128,-0.24855549611402772
129,-0.2684337653054618
130,-0.2650160215313525
131,-0.28383142295181885
132,-0.24694758662656913
133,-0.2451769073402148
134,-0.19336681994387117
135,-0.13775616624026732
136,-0.08385125315901232
137,-0.08460598332212532
138,-0.04998788120201425
139,-0.028369798431399473
140,0.04436506904218529
141,0.043407472081696374
142,0.1124086882319617
143,0.14893733254614583
144,0.2016531195382405
145,0.24177970530226434
146,0.25763703354439205
147,0.2487163356997807
148,0.2618918218524604
149,0.26714384137721625
