index,sine
110,1.1465362319042371
111,1.0672459306750983
112,1.0285630681487588
113,1.0643669833221296
114,1.0796810966153174
115,1.177380010396325
116,1.303083047065294
117,1.524084700582264
118,1.7089151763475452
119,1.9497375649495403
120,2.2009456029118
121,2.3269733352586273
122,2.521648740293711
123,2.7144054356023752
124,2.894863713269259
125,2.9159872213441043
126,2.978416302845147
127,2.9136155194217883
128,2.8703919879168573
129,2.80472911692524
130,2.645729237183266
131,2.5538768851662876
132,2.399398747191858
133,2.1440226134485294
134,1.9328277406781782
135,1.7492187261090804
136,1.6484963488630102
137,1.4364495916274898
138,1.3096109769582744
139,1.1672636645843149
140,1.0913934369483833
141,1.0360762155424996
142,1.0666853779239398
143,1.0499662219285382
144,1.0921932349732497
145,1.266772015791601
146,1.4420093512459475
147,1.6477383479503103
148,1.8646088258318783
149,1.9561550209579155
