index,random_walk
110,1.4628262335840108
111,1.3882736365535546
112,1.3192484165769012
113,1.2607994491142236
114,1.21885172963196
115,1.1817481059923467
116,1.1404788273600293
117,1.0844818409872543
118,1.0177732074362151
119,0.9835584068916541
120,0.9374444137383642
121,0.8997692209150565
122,0.885266029109229
123,0.8594507125835378
124,0.8248196146191178
125,0.8012293408803862
126,0.7686056167444689
127,0.7469866854291508
128,0.7558055570445089
129,0.7403021743414413
130,0.7383535802141503
131,0.7239419734598908
132,0.7421464205507207
133,0.7551892019751855
134,0.8025646945804024
135,0.8612511845289877
136,0.9165944808758623
137,0.9278340759340495
138,0.9467489729597744
139,0.9732551701583679
140,1.0388051135297232
141,1.0510277392865202
142,1.1070747079010863
143,1.1533459681487555
144,1.1965524026813255
145,1.2359711333580465
146,1.2572213198080686
147,1.2524516624061928
148,1.260004600431907
149,1.2595753805475292
