Month,Passengers
1958-03-01,383.9686571523014
1958-04-01,363.81049920907697
1958-05-01,376.9981990015863
1958-06-01,452.68692293595825
1958-07-01,502.2019469187329
1958-08-01,507.041221253106
1958-09-01,445.00012033524155
1958-10-01,349.0595877529483
1958-11-01,342.4650168260851
1958-12-01,339.8036408805677
1959-01-01,367.66762460241256
1959-02-01,353.66615039679016
1959-03-01,408.0372971595444
1959-04-01,391.3029839617256
1959-05-01,418.3732060977509
1959-06-01,482.04311096455694
1959-07-01,529.6375567836825
1959-08-01,544.1232745454502
1959-09-01,457.27236241982604
1959-10-01,410.13526135877936
1959-11-01,338.3386303738146
1959-12-01,374.5752280948763
1960-01-01,416.1073274372565
1960-02-01,394.6212983520644
1960-03-01,432.16831394163836
1960-04-01,411.7206096231466
1960-05-01,480.0624048809178
1960-06-01,522.2557648277686
1960-07-01,612.2561438246822
1960-08-01,609.3482055704266
1960-09-01,517.0756525420446
1960-10-01,418.56306342390883
1960-11-01,398.8280344654277
1960-12-01,421.07864165311804
