index,random_walk
110,1.4520245104117058
111,1.3183746818600643
112,1.353105773896569
113,1.3384667164079984
114,1.262564696486619
115,1.2696583040088083
116,1.118710667806182
117,1.1951760741169886
118,1.123066950574853
119,1.011668502771966
120,1.112004344185242
121,0.9478828428843624
122,1.072060627152656
123,0.9572308415585951
124,1.046050537935115
125,0.9983831766915469
126,0.978512582028487
127,0.9720612282529573
128,1.0276724301129263
129,1.0315081441661456
130,1.0222269524313576
131,1.018431995852115
132,1.0434888172692882
133,1.0358457810301909
134,1.051622609343547
135,1.074902215701223
136,1.0974207600004307
137,1.068084824649183
138,1.0852114282406276
139,1.0808735154048081
140,1.103331593007366
141,1.1023854505975543
142,1.1541066163320783
143,1.1684392846985945
144,1.2196990353198878
145,1.2674920862578214
146,1.2709396633607022
147,1.2311985415250435
148,1.2467964344664328
149,1.2418227783557483
