index,sine
110,1.1442989859263621
111,1.0497436621020764
112,0.9958189167163982
113,0.9849131428853624
114,1.0175093707087266
115,1.0921638732743812
116,1.20557011109413
117,1.3527051827933456
118,1.5270522955738461
119,1.7208894019602592
120,1.9256312187544231
121,2.1322094797587305
122,2.3314745804089645
123,2.514600824983158
124,2.6734773274905157
125,2.8010672527605744
126,2.891719486504138
127,2.941418930096676
128,2.9479643342212367
129,2.911065794900695
130,2.8323575937004923
131,2.715325813393521
132,2.565153935078181
133,2.388493255442564
134,2.1931682926758236
135,1.9878302289601815
136,1.7815737390007307
137,1.5835341757274441
138,1.4024829543086406
139,1.246439055414394
140,1.1223138547267273
141,1.0356050096333254
142,0.9901529612385349
143,0.9879708365162357
144,1.0291552844469254
145,1.1118821953158189
146,1.2324874927695362
147,1.385629420252049
148,1.5645251339546582
149,1.761251123287938
