index,sine
110,1.1479938361997744
111,0.886629185005189
112,1.0647407017075485
113,1.2851201621191963
114,1.1557816289114557
115,1.0491932894978542
116,1.0661150531414456
117,1.5658239939970477
118,1.5074748300039285
119,1.7974972426055638
120,1.9917418335661798
121,2.195893664618069
122,2.4593208071713786
123,2.5819757850150493
124,2.7406427998470657
125,2.875935147411822
126,3.1415967305225223
127,3.14109781356118
128,3.1275498635334253
129,2.9256698159052896
130,2.5502692884364806
131,2.6342952385156417
132,2.3883382671051714
133,2.29848273417485
134,2.174790767965861
135,1.9390209750626417
136,1.6269187971161185
137,1.6024270846773458
138,1.4181062045391466
139,1.3993221905832478
140,1.126796526287287
141,0.9108182127976421
142,1.0560060628659915
143,1.142613695165036
144,1.0864504259340104
145,1.0029555354663033
146,1.1726881412562762
147,1.6150846392860525
148,1.6061010320329496
149,1.8594484378681615
