index,random_walk
110,1.463540809985827
111,1.3851957044445846
112,1.3179918879903725
113,1.251876042384626
114,1.2051969965151317
115,1.175613902902082
116,1.131859146437677
117,1.0821134989888168
118,1.0087936841885572
119,0.9596264113052053
120,0.9157060176006442
121,0.8898157708145416
122,0.8593422277898047
123,0.8453793347096645
124,0.8201925794157825
125,0.7910549325816176
126,0.758261677537977
127,0.7365360173662264
128,0.7325424872685788
129,0.7421017666579243
130,0.7345878161992342
131,0.7213461823183007
132,0.7352236747766939
133,0.7579714716372674
134,0.7922098735062174
135,0.8678492449841037
136,0.9074753933220343
137,0.9288253636660622
138,0.9515913206133461
139,0.9677129096308469
140,1.0243838436898671
141,1.064504571788135
142,1.1022856561596166
143,1.1451380523730534
144,1.2016992331836522
145,1.2416976054454587
146,1.2640067303012983
147,1.254969195865555
148,1.2614747902766417
149,1.2637217488815575
