index,sine
110,1.0784910510576922
111,0.9163416901175538
112,1.0307515714440525
113,1.3660510689145
114,1.153303722777854
115,1.081370684272438
116,0.9380662329872549
117,1.6035584117563364
118,1.5485788737033264
119,1.827009305628752
120,2.224246733489562
121,2.27709135014316
122,2.334429817459439
123,2.6175609556750765
124,2.736098693497766
125,2.8498816952853567
126,3.1242376172804884
127,3.0852685231687795
128,3.0274426972415576
129,2.9344511098930512
130,2.523758148900531
131,2.5997569581708064
132,2.490171804330208
133,2.2928448402714325
134,2.1014001838040706
135,1.9176689617806622
136,1.5970506590512932
137,1.5965923118847238
138,1.352495115685155
139,1.3670423251714272
140,1.083394116634657
141,0.9624553035643441
142,1.0400893936919666
143,1.0099601575897876
144,0.9781867504355166
145,0.9539195276029383
146,1.3261810887412055
147,1.7455822485001702
148,1.819516564386126
149,1.992026672604142
